id_cliente,valor_divida_mil,tempo_inadimplencia_dias,porte_cliente,ramo_atuacao_cliente,score_risco_interno,regiao,status_final_pago
8045,79.1,1589,Pequeno,Produtor,C,Centro-Oeste,0
8046,13.8,1204,Médio,Produtor,C,Sul,1
8047,25.3,1490,Pequeno,Produtor,C,Sudeste,0
8048,85.8,1204,Pequeno,Distribuidor,B,Centro-Oeste,1
8049,121.41,1296,Pequeno,Cooperativa,F,Sul,1
8050,75.7,620,Grande,Distribuidor,C,Sul,0
8051,3.16,1535,Médio,Distribuidor,C,Centro-Oeste,1
8052,62.22,762,Pequeno,Produtor,D,Nordeste,1
8053,30.07,228,Médio,Produtor,B,Sudeste,1
8054,774.77,686,Pequeno,Produtor,F,Sul,0
8055,2.65,1470,Pequeno,Distribuidor,D,Centro-Oeste,0
8056,3.57,1135,Médio,Produtor,B,Sul,0
8057,275.15,687,Pequeno,Cooperativa,B,Centro-Oeste,1
8058,77.9,1517,Grande,Cooperativa,C,Norte,1
8059,43.22,249,Médio,Cooperativa,C,Sudeste,0
8060,41.71,706,Médio,Produtor,B,Sudeste,1
8061,39.75,1075,Pequeno,Produtor,C,Sudeste,1
8062,40.37,217,Pequeno,Produtor,B,Sudeste,0
8063,94.82,1428,Pequeno,Produtor,D,Norte,1
8064,36.2,669,Pequeno,Produtor,C,Centro-Oeste,1
8065,91.74,1182,Pequeno,Distribuidor,C,Sul,0
8066,20.72,1434,Grande,Produtor,C,Sul,1
8067,6.13,353,Pequeno,Produtor,A,Sudeste,0
8068,16.18,1308,Pequeno,Cooperativa,B,Sudeste,1
8069,2.67,924,Pequeno,Produtor,C,Sul,1
8070,18.82,262,Médio,Produtor,C,Nordeste,0
8071,63.56,1294,Médio,Cooperativa,D,Centro-Oeste,0
8072,44.94,1681,Médio,Distribuidor,C,Nordeste,0
8073,124.5,1586,Médio,Cooperativa,C,Sudeste,0
8074,224.37,417,Médio,Cooperativa,B,Centro-Oeste,1
8075,102.19,790,Pequeno,Indústria,F,Centro-Oeste,1
8076,8.77,665,Pequeno,Produtor,D,Centro-Oeste,1
8077,4.47,1456,Pequeno,Cooperativa,D,Sudeste,0
8078,237.36,243,Pequeno,Produtor,A,Sul,1
8079,64.47,494,Médio,Distribuidor,C,Sudeste,1
8080,26.86,1036,Pequeno,Distribuidor,F,Sul,1
8081,16.78,541,Médio,Indústria,C,Sul,1
8082,459.88,350,Médio,Produtor,B,Centro-Oeste,0
8083,23.43,1235,Pequeno,Indústria,D,Nordeste,1
8084,192.85,576,Médio,Produtor,C,Sudeste,1
8085,30.76,1570,Médio,Distribuidor,C,Centro-Oeste,0
8086,55.69,1608,Pequeno,Produtor,F,Centro-Oeste,0
8087,18.03,1189,Pequeno,Cooperativa,B,Centro-Oeste,1
8088,7.0,732,Médio,Distribuidor,C,Centro-Oeste,1
8089,14.73,1307,Pequeno,Indústria,D,Sul,0
8090,2439.61,127,Pequeno,Distribuidor,B,Sul,0
8091,57.34,1255,Pequeno,Produtor,D,Centro-Oeste,0
8092,12.73,633,Pequeno,Distribuidor,C,Norte,0
8093,406.48,902,Grande,Distribuidor,C,Sul,0
8094,5.83,1273,Médio,Distribuidor,B,Sudeste,1
8095,87.47,709,Pequeno,Cooperativa,B,Centro-Oeste,1
8096,76.21,785,Pequeno,Cooperativa,C,Centro-Oeste,0
8097,9.89,394,Pequeno,Cooperativa,D,Sudeste,1
8098,38.0,283,Pequeno,Produtor,C,Centro-Oeste,0
8099,25.15,1080,Pequeno,Produtor,C,Norte,1
8100,38.8,283,Pequeno,Produtor,D,Sul,1
8101,79.37,54,Pequeno,Produtor,A,Sul,1
8102,5.04,759,Pequeno,Cooperativa,D,Centro-Oeste,1
8103,177.87,920,Grande,Produtor,D,Sudeste,1
8104,49.75,1298,Médio,Produtor,C,Sul,0
8105,28.47,1620,Pequeno,Distribuidor,B,Centro-Oeste,1
8106,270.14,1582,Médio,Indústria,A,Sudeste,0
8107,2.66,866,Pequeno,Produtor,A,Centro-Oeste,1
8108,0.52,1344,Pequeno,Distribuidor,C,Centro-Oeste,1
8109,11.13,479,Médio,Cooperativa,F,Nordeste,1
8110,93.56,1008,Pequeno,Produtor,C,Nordeste,0
8111,236.66,823,Pequeno,Cooperativa,F,Sul,1
8112,28.35,777,Médio,Produtor,F,Sul,1
8113,57.99,1661,Pequeno,Distribuidor,B,Centro-Oeste,0
8114,75.88,972,Médio,Produtor,C,Sudeste,0
8115,18.83,1755,Pequeno,Distribuidor,C,Sul,1
8116,33.76,1347,Grande,Distribuidor,B,Sul,1
8117,171.48,1358,Pequeno,Produtor,C,Norte,1
8118,948.94,1744,Pequeno,Distribuidor,B,Sul,0
8119,35.04,54,Médio,Produtor,B,Norte,1
8120,18.45,1324,Pequeno,Cooperativa,C,Sul,0
8121,39.78,1010,Médio,Cooperativa,B,Centro-Oeste,1
8122,44.67,1248,Pequeno,Indústria,A,Sudeste,0
8123,41.14,914,Grande,Distribuidor,D,Sul,1
8124,22.9,1361,Médio,Cooperativa,F,Sudeste,1
8125,48.32,119,Pequeno,Distribuidor,C,Sudeste,1
8126,17.81,148,Pequeno,Distribuidor,C,Sul,1
8127,46.0,914,Médio,Cooperativa,C,Sul,1
8128,492.6,67,Médio,Cooperativa,A,Sudeste,0
8129,152.71,578,Médio,Cooperativa,B,Centro-Oeste,0
8130,20.06,1145,Médio,Cooperativa,C,Norte,0
8131,0.71,1464,Médio,Cooperativa,A,Sudeste,0
8132,43.0,223,Médio,Cooperativa,D,Centro-Oeste,0
8133,10.67,735,Médio,Indústria,C,Sudeste,1
8134,135.71,1626,Médio,Produtor,C,Norte,1
8135,28.53,568,Médio,Produtor,C,Sul,1
8136,19.4,1532,Médio,Cooperativa,B,Norte,1
8137,212.45,1490,Pequeno,Produtor,F,Centro-Oeste,1
8138,3.59,563,Médio,Distribuidor,C,Nordeste,1
8139,10.84,529,Pequeno,Indústria,D,Sudeste,0
8140,5.08,802,Pequeno,Produtor,C,Centro-Oeste,1
8141,7.11,1288,Médio,Produtor,B,Sudeste,1
8142,9.85,153,Pequeno,Indústria,D,Centro-Oeste,0
8143,47.61,1640,Pequeno,Cooperativa,C,Centro-Oeste,1
8144,7.83,73,Pequeno,Produtor,F,Norte,1
8145,184.11,1484,Pequeno,Cooperativa,C,Norte,0
8146,56.49,187,Médio,Produtor,C,Sul,0
8147,12.24,1305,Grande,Distribuidor,C,Sul,0
8148,7.62,1586,Médio,Produtor,C,Sudeste,0
8149,33.76,1245,Médio,Indústria,D,Centro-Oeste,0
8150,12.46,1694,Médio,Cooperativa,C,Norte,1
8151,19.06,1115,Médio,Produtor,C,Sul,1
8152,87.61,442,Pequeno,Distribuidor,F,Sul,0
8153,39.46,1448,Pequeno,Produtor,C,Sudeste,1
8154,230.42,1542,Pequeno,Produtor,C,Norte,1
8155,148.17,977,Pequeno,Produtor,D,Norte,1
8156,7.18,1779,Pequeno,Cooperativa,B,Centro-Oeste,0
8157,9.25,30,Médio,Distribuidor,C,Centro-Oeste,0
8158,6.48,1717,Médio,Produtor,B,Centro-Oeste,0
8159,13.36,1285,Pequeno,Cooperativa,C,Centro-Oeste,1
8160,123.93,465,Pequeno,Cooperativa,C,Sudeste,1
8161,326.72,46,Pequeno,Produtor,D,Sudeste,0
8162,57.62,489,Pequeno,Cooperativa,D,Sul,1
8163,1.84,75,Grande,Produtor,D,Sul,1
8164,225.63,1126,Médio,Produtor,C,Nordeste,1
8165,89.84,1155,Médio,Cooperativa,D,Sudeste,0
8166,3.12,874,Pequeno,Produtor,C,Sudeste,1
8167,446.22,693,Pequeno,Produtor,C,Sul,1
8168,376.36,105,Médio,Produtor,C,Sul,1
8169,26.36,1737,Pequeno,Distribuidor,A,Nordeste,0
8170,18.23,1001,Pequeno,Indústria,B,Sul,1
8171,250.49,448,Médio,Cooperativa,F,Sul,1
8172,59.56,819,Médio,Distribuidor,C,Centro-Oeste,1
8173,7.79,904,Pequeno,Cooperativa,C,Norte,0
8174,211.22,1093,Médio,Cooperativa,D,Sudeste,1
8175,14.05,917,Médio,Produtor,B,Sudeste,0
8176,220.02,409,Pequeno,Distribuidor,F,Centro-Oeste,0
8177,68.68,389,Médio,Cooperativa,C,Nordeste,1
8178,207.75,49,Médio,Cooperativa,D,Nordeste,0
8179,73.11,1569,Pequeno,Distribuidor,A,Sul,0
8180,125.95,1293,Pequeno,Cooperativa,A,Centro-Oeste,1
8181,19.22,1250,Pequeno,Distribuidor,A,Norte,1
8182,23.45,814,Médio,Produtor,C,Sul,0
8183,2.69,148,Pequeno,Indústria,C,Sul,1
8184,0.95,1361,Pequeno,Cooperativa,B,Centro-Oeste,0
8185,18.43,423,Pequeno,Cooperativa,C,Sul,0
8186,13.45,813,Médio,Produtor,A,Sudeste,0
8187,88.89,792,Pequeno,Cooperativa,B,Sudeste,0
8188,213.69,1545,Pequeno,Produtor,C,Norte,0
8189,40.93,156,Médio,Indústria,C,Sudeste,1
8190,2.59,269,Grande,Indústria,D,Norte,1
8191,68.25,1704,Médio,Cooperativa,A,Sudeste,1
8192,7.28,585,Grande,Produtor,D,Centro-Oeste,0
8193,1.31,949,Médio,Cooperativa,F,Sul,1
8194,0.71,223,Pequeno,Cooperativa,C,Centro-Oeste,1
8195,53.45,450,Médio,Indústria,B,Sudeste,1
8196,4.12,120,Pequeno,Cooperativa,D,Sudeste,0
8197,153.83,356,Pequeno,Distribuidor,A,Norte,1
8198,121.23,1352,Pequeno,Indústria,B,Centro-Oeste,1
8199,2.88,615,Pequeno,Produtor,C,Sul,1
8200,141.81,741,Pequeno,Cooperativa,B,Sul,1
8201,69.34,613,Grande,Cooperativa,D,Centro-Oeste,1
8202,373.74,304,Pequeno,Indústria,D,Sudeste,1
8203,38.65,364,Médio,Cooperativa,D,Centro-Oeste,1
8204,32.92,1736,Grande,Cooperativa,D,Sudeste,0
8205,4.06,1746,Pequeno,Produtor,D,Centro-Oeste,0
8206,6.31,1761,Médio,Cooperativa,C,Centro-Oeste,0
8207,34.3,510,Grande,Distribuidor,C,Centro-Oeste,1
8208,60.72,907,Médio,Produtor,C,Centro-Oeste,1
8209,12.2,200,Pequeno,Cooperativa,C,Centro-Oeste,1
8210,238.76,477,Pequeno,Produtor,F,Nordeste,1
8211,7.74,986,Médio,Cooperativa,D,Sudeste,0
8212,54.24,916,Médio,Cooperativa,D,Sul,1
8213,35.04,862,Pequeno,Indústria,A,Sul,1
8214,1198.95,334,Pequeno,Cooperativa,C,Centro-Oeste,1
8215,50.65,655,Pequeno,Cooperativa,D,Centro-Oeste,1
8216,148.27,1610,Médio,Produtor,F,Sudeste,0
8217,5.71,580,Médio,Cooperativa,B,Centro-Oeste,0
8218,51.3,1109,Pequeno,Produtor,C,Sudeste,1
8219,73.87,656,Pequeno,Cooperativa,B,Centro-Oeste,1
8220,54.5,945,Pequeno,Distribuidor,B,Nordeste,1
8221,10.39,78,Pequeno,Cooperativa,B,Sul,0
8222,15.75,585,Médio,Cooperativa,B,Sudeste,1
8223,105.69,259,Pequeno,Cooperativa,D,Centro-Oeste,1
8224,212.55,152,Pequeno,Produtor,B,Sul,1
8225,38.39,1454,Médio,Distribuidor,D,Sul,1
8226,57.35,1354,Pequeno,Cooperativa,C,Sudeste,0
8227,9.4,99,Pequeno,Distribuidor,B,Sudeste,0
8228,574.8,839,Grande,Cooperativa,B,Centro-Oeste,0
8229,96.41,385,Pequeno,Indústria,C,Sul,0
8230,24.35,1101,Pequeno,Cooperativa,C,Norte,0
8231,8.13,1080,Médio,Cooperativa,D,Sul,0
8232,86.69,1659,Pequeno,Produtor,F,Norte,1
8233,12.32,1207,Pequeno,Produtor,C,Sul,1
8234,1.16,1446,Pequeno,Produtor,C,Nordeste,0
8235,34.78,1291,Pequeno,Cooperativa,C,Centro-Oeste,1
8236,541.93,752,Pequeno,Produtor,C,Sudeste,0
8237,301.99,1728,Médio,Produtor,B,Sudeste,1
8238,164.53,779,Pequeno,Produtor,B,Centro-Oeste,1
8239,3.67,1033,Pequeno,Produtor,C,Sul,1
8240,46.35,92,Médio,Produtor,C,Centro-Oeste,0
8241,43.81,958,Pequeno,Distribuidor,D,Sudeste,0
8242,65.5,874,Pequeno,Distribuidor,A,Sudeste,0
8243,58.41,92,Pequeno,Produtor,C,Sudeste,1
8244,19.3,1408,Médio,Distribuidor,A,Norte,1
8245,40.57,1356,Pequeno,Indústria,B,Centro-Oeste,1
8246,196.68,573,Pequeno,Indústria,A,Sudeste,0
8247,452.59,387,Pequeno,Cooperativa,C,Norte,1
8248,262.97,317,Médio,Cooperativa,A,Norte,1
8249,5.57,37,Pequeno,Cooperativa,C,Centro-Oeste,1
8250,6.57,791,Médio,Cooperativa,C,Nordeste,1
8251,189.31,1457,Pequeno,Cooperativa,A,Sul,1
8252,2.82,888,Médio,Produtor,B,Sul,0
8253,13.05,64,Grande,Produtor,D,Centro-Oeste,1
8254,81.5,1267,Pequeno,Produtor,C,Sul,1
8255,8.36,812,Pequeno,Cooperativa,C,Sul,0
8256,25.45,1334,Médio,Produtor,F,Sul,0
8257,70.36,961,Pequeno,Produtor,D,Centro-Oeste,1
8258,42.98,1619,Pequeno,Cooperativa,B,Norte,1
8259,123.7,397,Médio,Cooperativa,C,Sul,1
8260,76.54,1382,Médio,Cooperativa,B,Sul,1
8261,191.56,1728,Grande,Cooperativa,C,Sudeste,1
8262,131.59,451,Pequeno,Cooperativa,C,Centro-Oeste,1
8263,12.26,1478,Médio,Produtor,C,Sul,1
8264,5.69,704,Médio,Produtor,C,Sul,1
8265,15.9,1184,Pequeno,Produtor,F,Sudeste,0
8266,26.71,891,Pequeno,Produtor,C,Norte,1
8267,22.29,433,Pequeno,Produtor,B,Sul,1
8268,121.59,101,Médio,Produtor,D,Sudeste,1
8269,6.48,1393,Médio,Indústria,C,Norte,0
8270,11.18,1327,Pequeno,Produtor,C,Sudeste,1
8271,1581.52,1782,Pequeno,Indústria,C,Nordeste,1
8272,5.19,1287,Médio,Produtor,C,Sul,0
8273,8.09,1219,Pequeno,Produtor,C,Nordeste,1
8274,472.5,1722,Grande,Distribuidor,B,Norte,0
8275,106.49,872,Pequeno,Distribuidor,A,Sudeste,1
8276,7.41,363,Médio,Produtor,C,Sul,1
8277,11.38,1238,Médio,Distribuidor,D,Nordeste,1
8278,67.3,796,Pequeno,Produtor,C,Sudeste,0
8279,31.8,610,Pequeno,Produtor,B,Centro-Oeste,0
8280,59.08,556,Médio,Cooperativa,C,Centro-Oeste,1
8281,1003.71,1156,Pequeno,Distribuidor,C,Sul,1
8282,15.13,107,Grande,Distribuidor,D,Norte,1
8283,9.97,694,Médio,Produtor,D,Sudeste,1
8284,611.46,649,Médio,Cooperativa,C,Sudeste,0
8285,4.1,1480,Pequeno,Cooperativa,C,Nordeste,1
8286,4.34,223,Pequeno,Cooperativa,C,Sul,1
8287,86.38,549,Grande,Distribuidor,F,Centro-Oeste,1
8288,311.49,1172,Médio,Distribuidor,D,Sul,1
8289,13.27,280,Pequeno,Produtor,B,Sul,0
8290,92.57,45,Pequeno,Produtor,C,Sul,1
8291,122.15,1107,Pequeno,Produtor,D,Nordeste,0
8292,58.88,632,Pequeno,Cooperativa,B,Sudeste,0
8293,69.95,1156,Médio,Produtor,C,Nordeste,1
8294,10.61,1572,Médio,Indústria,C,Sul,0
8295,82.5,1276,Pequeno,Distribuidor,A,Centro-Oeste,0
8296,34.92,995,Médio,Cooperativa,A,Sudeste,1
8297,210.98,1182,Pequeno,Cooperativa,B,Sudeste,0
8298,21.08,1380,Pequeno,Distribuidor,C,Sudeste,1
8299,67.54,1309,Médio,Distribuidor,B,Sul,1
8300,60.4,1695,Pequeno,Cooperativa,D,Sudeste,0
8301,1.72,193,Pequeno,Cooperativa,C,Centro-Oeste,0
8302,3.11,351,Pequeno,Cooperativa,C,Sul,1
8303,7.06,1696,Pequeno,Produtor,B,Sul,1
8304,540.05,497,Pequeno,Produtor,C,Centro-Oeste,0
8305,48.97,1493,Pequeno,Distribuidor,F,Norte,1
8306,134.64,955,Pequeno,Indústria,D,Sudeste,0
8307,3.3,643,Médio,Produtor,A,Sudeste,1
8308,7.36,325,Pequeno,Distribuidor,C,Sudeste,0
8309,41.8,54,Médio,Produtor,A,Norte,1
8310,9.32,977,Grande,Produtor,B,Centro-Oeste,1
8311,20.24,1628,Médio,Produtor,C,Sul,0
8312,25.06,1773,Médio,Produtor,B,Centro-Oeste,0
8313,37.83,1410,Pequeno,Cooperativa,C,Norte,0
8314,59.01,351,Pequeno,Produtor,A,Sul,1
8315,1.6,1326,Pequeno,Distribuidor,C,Nordeste,1
8316,5.51,1221,Grande,Indústria,B,Sul,1
8317,352.29,1793,Médio,Distribuidor,D,Nordeste,0
8318,51.0,732,Médio,Cooperativa,A,Nordeste,1
8319,45.14,1189,Médio,Indústria,D,Sudeste,1
8320,99.69,902,Médio,Produtor,B,Nordeste,0
8321,117.59,1483,Médio,Distribuidor,B,Sudeste,0
8322,4.07,1435,Médio,Indústria,C,Sudeste,0
8323,9.99,1385,Médio,Produtor,B,Sudeste,1
8324,107.75,1686,Médio,Distribuidor,C,Sul,1
8325,46.82,389,Pequeno,Cooperativa,B,Sul,1
8326,35.65,1068,Pequeno,Distribuidor,D,Centro-Oeste,1
8327,19.07,1156,Pequeno,Distribuidor,B,Sudeste,1
8328,171.39,771,Pequeno,Produtor,D,Sul,1
8329,14.69,785,Pequeno,Produtor,C,Sul,1
8330,104.48,1416,Médio,Distribuidor,C,Sudeste,0
8331,16.25,673,Pequeno,Cooperativa,C,Sul,1
8332,802.88,1333,Médio,Produtor,D,Norte,0
8333,14.09,1573,Pequeno,Cooperativa,C,Sul,1
8334,3.29,1502,Pequeno,Cooperativa,F,Sudeste,0
8335,6.17,1211,Médio,Produtor,D,Sudeste,0
8336,116.65,469,Pequeno,Cooperativa,C,Sul,1
8337,99.77,774,Pequeno,Produtor,B,Sul,1
8338,154.17,1662,Pequeno,Indústria,C,Sul,1
8339,7.89,732,Pequeno,Produtor,B,Norte,0
8340,5.34,129,Médio,Cooperativa,C,Sul,1
8341,2.37,564,Pequeno,Distribuidor,B,Sudeste,0
8342,16.23,1403,Pequeno,Distribuidor,C,Sudeste,1
8343,34.34,1670,Médio,Produtor,C,Sul,1
8344,69.83,751,Pequeno,Produtor,C,Sudeste,0
8345,43.81,39,Pequeno,Distribuidor,C,Sudeste,1
8346,26.74,160,Pequeno,Produtor,D,Sudeste,1
8347,103.82,592,Pequeno,Cooperativa,D,Nordeste,1
8348,13.5,137,Pequeno,Produtor,B,Sudeste,1
8349,4.15,326,Pequeno,Indústria,C,Sudeste,0
8350,12.49,682,Médio,Produtor,D,Centro-Oeste,0
8351,105.59,390,Médio,Produtor,F,Sul,0
8352,257.18,675,Médio,Distribuidor,C,Sudeste,1
8353,87.94,165,Pequeno,Distribuidor,C,Sudeste,1
8354,13.69,1417,Médio,Distribuidor,B,Sudeste,1
8355,6.4,209,Pequeno,Cooperativa,C,Norte,0
8356,18.25,587,Pequeno,Produtor,C,Nordeste,0
8357,20.18,89,Pequeno,Produtor,D,Centro-Oeste,0
8358,11.84,386,Grande,Cooperativa,A,Sudeste,1
8359,27.43,505,Médio,Cooperativa,D,Sul,1
8360,4.42,1044,Pequeno,Cooperativa,C,Sul,0
8361,2.43,267,Médio,Cooperativa,A,Centro-Oeste,1
8362,3.17,904,Médio,Produtor,F,Norte,1
8363,48.5,1276,Médio,Produtor,D,Sul,1
8364,5.36,898,Médio,Produtor,C,Sul,1
8365,27.47,1236,Médio,Produtor,C,Sudeste,1
8366,10.86,1091,Pequeno,Cooperativa,C,Nordeste,0
8367,7.47,220,Pequeno,Produtor,D,Sudeste,1
8368,34.63,1581,Médio,Cooperativa,A,Sudeste,1
8369,15.55,951,Pequeno,Produtor,A,Nordeste,0
8370,7.37,238,Médio,Distribuidor,A,Sul,1
8371,63.7,1229,Grande,Produtor,C,Sudeste,1
8372,6.94,735,Grande,Cooperativa,C,Sudeste,1
8373,142.58,1719,Pequeno,Distribuidor,C,Nordeste,0
8374,8.39,1497,Médio,Cooperativa,C,Sudeste,1
8375,77.51,289,Grande,Cooperativa,C,Centro-Oeste,1
8376,305.51,181,Pequeno,Cooperativa,C,Centro-Oeste,0
8377,285.56,941,Médio,Produtor,F,Sudeste,1
8378,44.71,360,Médio,Cooperativa,F,Sul,0
8379,39.93,187,Médio,Produtor,C,Sudeste,1
8380,3.17,550,Grande,Indústria,C,Sul,0
8381,1197.96,1101,Pequeno,Produtor,C,Nordeste,1
8382,24.84,808,Pequeno,Distribuidor,D,Sudeste,0
8383,43.32,246,Pequeno,Distribuidor,C,Sudeste,1
8384,102.71,1324,Pequeno,Cooperativa,B,Nordeste,1
8385,41.33,944,Grande,Cooperativa,C,Sul,1
8386,12.93,1452,Pequeno,Produtor,B,Sul,0
8387,13.02,1092,Médio,Cooperativa,F,Sul,1
8388,72.59,889,Médio,Cooperativa,A,Sul,0
8389,61.28,223,Pequeno,Produtor,D,Sudeste,1
8390,8.11,623,Pequeno,Distribuidor,B,Sul,0
8391,93.7,575,Médio,Produtor,C,Sul,1
8392,88.46,617,Pequeno,Cooperativa,D,Sul,0
8393,173.35,198,Médio,Produtor,C,Sul,1
8394,410.03,1714,Pequeno,Produtor,F,Sul,0
8395,38.24,1125,Pequeno,Produtor,C,Sudeste,0
8396,119.83,1270,Médio,Cooperativa,A,Norte,0
8397,123.05,821,Médio,Distribuidor,C,Sul,1
8398,3.21,1432,Médio,Produtor,F,Sudeste,1
8399,5.15,492,Pequeno,Distribuidor,F,Sudeste,0
8400,11.67,1219,Pequeno,Indústria,C,Nordeste,1
8401,29.59,526,Médio,Cooperativa,F,Sul,1
8402,256.82,391,Médio,Distribuidor,C,Centro-Oeste,1
8403,2.84,407,Médio,Produtor,C,Sul,0
8404,444.3,1422,Médio,Cooperativa,C,Sudeste,1
8405,14.8,999,Pequeno,Cooperativa,A,Norte,0
8406,66.92,1419,Médio,Cooperativa,A,Centro-Oeste,0
8407,79.93,776,Médio,Cooperativa,D,Sudeste,0
8408,4.07,1202,Pequeno,Cooperativa,C,Sudeste,1
8409,2.94,1346,Pequeno,Indústria,D,Sul,1
8410,30.89,941,Pequeno,Distribuidor,C,Centro-Oeste,0
8411,100.22,1617,Pequeno,Distribuidor,C,Centro-Oeste,1
8412,47.7,666,Pequeno,Cooperativa,C,Nordeste,1
8413,41.87,129,Grande,Cooperativa,C,Sul,1
8414,7.39,507,Médio,Produtor,D,Sudeste,0
8415,225.44,578,Pequeno,Cooperativa,A,Sudeste,1
8416,5.75,663,Grande,Produtor,C,Centro-Oeste,1
8417,5.07,684,Pequeno,Produtor,A,Sudeste,1
8418,2.88,405,Pequeno,Distribuidor,F,Sul,1
8419,115.47,1068,Pequeno,Produtor,D,Centro-Oeste,1
8420,1454.59,933,Pequeno,Produtor,A,Sudeste,0
8421,40.73,608,Pequeno,Indústria,F,Nordeste,1
8422,36.1,1780,Pequeno,Indústria,F,Centro-Oeste,1
8423,66.19,737,Pequeno,Produtor,C,Norte,1
8424,149.72,1080,Grande,Distribuidor,F,Sul,0
8425,68.95,413,Grande,Indústria,F,Sudeste,0
8426,59.04,1088,Médio,Indústria,B,Sul,0
8427,15.41,666,Médio,Cooperativa,C,Sudeste,0
8428,5.67,514,Pequeno,Produtor,C,Centro-Oeste,0
8429,38.22,593,Grande,Produtor,D,Sudeste,1
8430,3.05,1723,Grande,Cooperativa,C,Sudeste,0
8431,35.93,1396,Médio,Produtor,F,Sudeste,0
8432,32.19,1062,Médio,Indústria,C,Norte,0
8433,75.19,1037,Médio,Cooperativa,C,Sul,0
8434,78.92,246,Pequeno,Distribuidor,F,Centro-Oeste,0
8435,25.8,1019,Pequeno,Produtor,B,Nordeste,1
8436,70.37,1229,Médio,Distribuidor,C,Centro-Oeste,0
8437,5.75,67,Médio,Cooperativa,D,Sudeste,0
8438,528.51,238,Pequeno,Produtor,C,Sudeste,1
8439,9.51,370,Médio,Produtor,C,Sudeste,1
8440,302.29,671,Pequeno,Cooperativa,C,Sul,0
8441,20.86,1126,Pequeno,Distribuidor,A,Sudeste,0
8442,93.24,1297,Médio,Distribuidor,F,Nordeste,1
8443,68.55,1182,Médio,Produtor,A,Centro-Oeste,1
8444,2.25,1013,Médio,Cooperativa,F,Sudeste,0
8445,2.6,117,Grande,Distribuidor,C,Centro-Oeste,1
8446,18.06,676,Médio,Indústria,B,Sudeste,1
8447,20.61,1760,Pequeno,Distribuidor,B,Centro-Oeste,0
8448,7.39,898,Pequeno,Cooperativa,C,Sudeste,1
8449,29.18,1798,Médio,Cooperativa,B,Centro-Oeste,0
8450,11.72,263,Grande,Distribuidor,F,Sul,1
8451,78.41,798,Médio,Produtor,C,Centro-Oeste,0
8452,126.13,763,Médio,Cooperativa,F,Centro-Oeste,0
8453,19.01,59,Pequeno,Distribuidor,C,Nordeste,0
8454,16.31,1193,Médio,Produtor,F,Sul,1
8455,80.31,1123,Médio,Cooperativa,C,Sul,1
8456,71.98,1421,Pequeno,Cooperativa,C,Sudeste,1
8457,34.7,1658,Pequeno,Cooperativa,C,Nordeste,0
8458,29.97,518,Médio,Distribuidor,C,Sudeste,1
8459,59.18,1718,Grande,Cooperativa,D,Nordeste,1
8460,102.12,1282,Pequeno,Produtor,D,Sul,0
8461,17.95,399,Pequeno,Cooperativa,F,Sudeste,1
8462,22.23,1652,Grande,Produtor,C,Sudeste,1
8463,662.44,946,Grande,Produtor,F,Sudeste,0
8464,13.63,428,Pequeno,Indústria,A,Sul,1
8465,14.34,1100,Médio,Indústria,B,Sudeste,1
8466,189.79,1039,Médio,Distribuidor,D,Nordeste,1
8467,19.33,113,Médio,Produtor,D,Centro-Oeste,1
8468,162.46,1738,Pequeno,Indústria,F,Sul,0
8469,5.55,1014,Grande,Produtor,C,Sul,0
8470,2136.96,1501,Médio,Distribuidor,B,Sul,0
8471,16.86,1386,Médio,Produtor,B,Sul,1
8472,84.47,99,Médio,Distribuidor,B,Sudeste,1
8473,55.29,1469,Pequeno,Cooperativa,A,Sudeste,1
8474,55.36,896,Pequeno,Indústria,B,Centro-Oeste,1
8475,67.07,899,Médio,Cooperativa,A,Sul,1
8476,27.63,429,Grande,Produtor,C,Sudeste,1
8477,143.96,92,Pequeno,Distribuidor,D,Sudeste,0
8478,78.01,629,Pequeno,Cooperativa,C,Norte,0
8479,21.84,102,Pequeno,Indústria,A,Sul,0
8480,222.39,379,Pequeno,Cooperativa,D,Sul,1
8481,41.81,42,Médio,Cooperativa,C,Norte,0
8482,102.88,1501,Pequeno,Cooperativa,D,Sul,1
8483,108.57,732,Médio,Cooperativa,D,Sul,0
8484,30.59,1729,Pequeno,Cooperativa,B,Nordeste,0
8485,5.39,277,Pequeno,Produtor,D,Norte,1
8486,27.36,777,Pequeno,Produtor,F,Nordeste,1
8487,21.73,1413,Médio,Cooperativa,B,Centro-Oeste,0
8488,66.47,693,Médio,Distribuidor,D,Centro-Oeste,0
8489,16.58,718,Pequeno,Cooperativa,C,Nordeste,0
8490,4.68,1655,Pequeno,Produtor,D,Norte,0
8491,24.17,1322,Médio,Distribuidor,C,Sul,1
8492,94.25,841,Pequeno,Indústria,C,Sul,0
8493,7.01,869,Médio,Cooperativa,D,Sudeste,0
8494,17.81,257,Pequeno,Cooperativa,A,Nordeste,1
8495,86.69,1332,Pequeno,Distribuidor,C,Centro-Oeste,1
8496,203.2,1024,Pequeno,Produtor,C,Sudeste,0
8497,52.92,1046,Médio,Cooperativa,D,Norte,0
8498,488.25,649,Médio,Cooperativa,C,Norte,0
8499,2.66,1104,Médio,Produtor,C,Norte,1
8500,126.56,1502,Médio,Produtor,C,Sul,0
8501,9.39,1628,Pequeno,Cooperativa,A,Sul,0
